image_id,label,variety,age,label_enc,kfold
103542.jpg,downy_mildew,ADT45,70,6,2
103548.jpg,blast,ADT45,68,3,2
108399.jpg,blast,AndraPonni,45,3,2
103454.jpg,dead_heart,AndraPonni,65,5,2
102163.jpg,dead_heart,ADT45,67,5,2
110251.jpg,hispa,AndraPonni,65,7,2
100070.jpg,downy_mildew,KarnatakaPonni,50,6,2
104538.jpg,hispa,AtchayaPonni,57,7,2
102068.jpg,normal,ADT45,60,8,2
103721.jpg,normal,ADT45,67,8,2
102489.jpg,brown_spot,KarnatakaPonni,75,4,2
109751.jpg,blast,KarnatakaPonni,75,3,2
107837.jpg,dead_heart,ADT45,80,5,2
100095.jpg,normal,ADT45,60,8,2
102851.jpg,downy_mildew,ADT45,70,6,2
109011.jpg,tungro,ADT45,70,9,2
104767.jpg,normal,ADT45,50,8,2
105773.jpg,dead_heart,ADT45,70,5,2
104030.jpg,hispa,ADT45,70,7,2
101903.jpg,blast,KarnatakaPonni,50,3,2
102297.jpg,hispa,KarnatakaPonni,50,7,2
106570.jpg,brown_spot,ADT45,72,4,2
108079.jpg,dead_heart,ADT45,67,5,2
101146.jpg,normal,ADT45,70,8,2
105455.jpg,hispa,ADT45,68,7,2
109255.jpg,dead_heart,ADT45,80,5,2
105859.jpg,brown_spot,ADT45,55,4,2
100964.jpg,bacterial_leaf_streak,ADT45,68,1,2
102522.jpg,normal,Onthanel,70,8,2
101249.jpg,hispa,ADT45,60,7,2
102616.jpg,blast,ADT45,60,3,2
101479.jpg,bacterial_leaf_streak,ADT45,60,1,2
108400.jpg,dead_heart,ADT45,70,5,2
107950.jpg,blast,ADT45,70,3,2
104391.jpg,bacterial_leaf_streak,Zonal,70,1,2
107992.jpg,hispa,AndraPonni,65,7,2
107367.jpg,dead_heart,ADT45,67,5,2
101712.jpg,downy_mildew,KarnatakaPonni,50,6,2
105410.jpg,brown_spot,KarnatakaPonni,75,4,2
106458.jpg,dead_heart,ADT45,70,5,2
105931.jpg,dead_heart,KarnatakaPonni,75,5,2
107307.jpg,blast,AtchayaPonni,50,3,2
107027.jpg,hispa,AndraPonni,65,7,2
107026.jpg,normal,ADT45,60,8,2
100279.jpg,bacterial_leaf_streak,ADT45,60,1,2
105388.jpg,hispa,AtchayaPonni,57,7,2
102719.jpg,hispa,AndraPonni,65,7,2
106254.jpg,downy_mildew,ADT45,60,6,2
110293.jpg,blast,ADT45,67,3,2
107046.jpg,hispa,ADT45,70,7,2
102096.jpg,blast,ADT45,45,3,2
102027.jpg,tungro,ADT45,60,9,2
108321.jpg,bacterial_leaf_streak,Onthanel,50,1,2
102030.jpg,brown_spot,ADT45,70,4,2
108461.jpg,dead_heart,ADT45,70,5,2
103987.jpg,normal,Ponni,60,8,2
106102.jpg,blast,ADT45,60,3,2
109993.jpg,normal,Ponni,60,8,2
109772.jpg,bacterial_panicle_blight,Ponni,80,2,2
103393.jpg,normal,ADT45,50,8,2
107988.jpg,blast,ADT45,70,3,2
109809.jpg,brown_spot,ADT45,70,4,2
107931.jpg,tungro,ADT45,70,9,2
109684.jpg,normal,ADT45,60,8,2
100734.jpg,bacterial_leaf_streak,ADT45,60,1,2
106232.jpg,bacterial_leaf_blight,ADT45,68,0,2
101047.jpg,bacterial_leaf_streak,ADT45,60,1,2
102020.jpg,normal,ADT45,67,8,2
100575.jpg,normal,ADT45,70,8,2
108645.jpg,hispa,ADT45,72,7,2
108873.jpg,downy_mildew,ADT45,60,6,2
105411.jpg,blast,ADT45,70,3,2
107556.jpg,hispa,ADT45,50,7,2
100038.jpg,downy_mildew,ADT45,60,6,2
100463.jpg,normal,ADT45,67,8,2
106827.jpg,bacterial_leaf_streak,Zonal,70,1,2
104028.jpg,normal,ADT45,57,8,2
108285.jpg,normal,ADT45,50,8,2
107222.jpg,blast,Ponni,55,3,2
108513.jpg,tungro,ADT45,60,9,2
101570.jpg,normal,Ponni,60,8,2
107623.jpg,dead_heart,ADT45,72,5,2
103637.jpg,bacterial_leaf_blight,ADT45,72,0,2
103843.jpg,bacterial_leaf_streak,Zonal,70,1,2
109254.jpg,brown_spot,ADT45,70,4,2
106019.jpg,bacterial_leaf_streak,Zonal,70,1,2
105995.jpg,blast,KarnatakaPonni,75,3,2
108680.jpg,tungro,ADT45,60,9,2
108175.jpg,blast,KarnatakaPonni,75,3,2
106819.jpg,hispa,ADT45,45,7,2
104277.jpg,normal,Ponni,60,8,2
105941.jpg,dead_heart,ADT45,70,5,2
103785.jpg,blast,KarnatakaPonni,50,3,2
108851.jpg,normal,ADT45,60,8,2
107108.jpg,hispa,AndraPonni,65,7,2
108522.jpg,bacterial_leaf_blight,ADT45,72,0,2
106960.jpg,hispa,AtchayaPonni,65,7,2
102937.jpg,blast,ADT45,50,3,2
108814.jpg,blast,ADT45,70,3,2
105224.jpg,bacterial_leaf_streak,KarnatakaPonni,50,1,2
110029.jpg,brown_spot,Ponni,67,4,2
101248.jpg,dead_heart,ADT45,70,5,2
102480.jpg,blast,ADT45,70,3,2
107895.jpg,downy_mildew,AtchayaPonni,45,6,2
108451.jpg,blast,ADT45,70,3,2
109602.jpg,blast,ADT45,70,3,2
102938.jpg,brown_spot,ADT45,70,4,2
101387.jpg,tungro,ADT45,60,9,2
105998.jpg,dead_heart,ADT45,70,5,2
110104.jpg,tungro,ADT45,70,9,2
108125.jpg,bacterial_leaf_blight,ADT45,72,0,2
110102.jpg,blast,ADT45,70,3,2
100206.jpg,dead_heart,ADT45,67,5,2
107273.jpg,normal,ADT45,57,8,2
107496.jpg,dead_heart,ADT45,70,5,2
105380.jpg,normal,ADT45,60,8,2
105946.jpg,dead_heart,AndraPonni,65,5,2
108394.jpg,downy_mildew,ADT45,70,6,2
107128.jpg,downy_mildew,KarnatakaPonni,50,6,2
107114.jpg,blast,ADT45,60,3,2
100892.jpg,brown_spot,ADT45,70,4,2
109245.jpg,dead_heart,ADT45,70,5,2
102511.jpg,hispa,AndraPonni,65,7,2
105762.jpg,blast,Zonal,55,3,2
108961.jpg,dead_heart,ADT45,70,5,2
104738.jpg,tungro,ADT45,45,9,2
110375.jpg,tungro,ADT45,70,9,2
109074.jpg,hispa,AtchayaPonni,57,7,2
108377.jpg,dead_heart,ADT45,67,5,2
109759.jpg,hispa,ADT45,70,7,2
104920.jpg,dead_heart,ADT45,70,5,2
108462.jpg,normal,Ponni,60,8,2
101602.jpg,normal,ADT45,60,8,2
104873.jpg,downy_mildew,KarnatakaPonni,50,6,2
102796.jpg,dead_heart,ADT45,67,5,2
108467.jpg,bacterial_panicle_blight,ADT45,70,2,2
104244.jpg,tungro,ADT45,60,9,2
104468.jpg,downy_mildew,KarnatakaPonni,70,6,2
108670.jpg,normal,ADT45,60,8,2
104272.jpg,blast,AndraPonni,45,3,2
106822.jpg,dead_heart,ADT45,67,5,2
104924.jpg,normal,ADT45,70,8,2
109892.jpg,tungro,ADT45,60,9,2
110203.jpg,blast,ADT45,70,3,2
103310.jpg,normal,ADT45,60,8,2
110267.jpg,blast,AndraPonni,45,3,2
100439.jpg,blast,ADT45,67,3,2
100294.jpg,tungro,ADT45,70,9,2
104622.jpg,bacterial_leaf_streak,Onthanel,50,1,2
109366.jpg,bacterial_leaf_blight,ADT45,55,0,2
109449.jpg,dead_heart,ADT45,67,5,2
105250.jpg,bacterial_leaf_blight,ADT45,68,0,2
100800.jpg,hispa,ADT45,55,7,2
106154.jpg,dead_heart,ADT45,70,5,2
102723.jpg,normal,ADT45,50,8,2
105452.jpg,blast,Ponni,47,3,2
102842.jpg,hispa,Zonal,70,7,2
107342.jpg,downy_mildew,Zonal,55,6,2
107817.jpg,blast,AndraPonni,45,3,2
100073.jpg,dead_heart,ADT45,70,5,2
103114.jpg,tungro,ADT45,70,9,2
102610.jpg,hispa,AndraPonni,65,7,2
106456.jpg,normal,ADT45,65,8,2
107460.jpg,normal,ADT45,77,8,2
108554.jpg,hispa,AndraPonni,65,7,2
108288.jpg,hispa,ADT45,60,7,2
103385.jpg,hispa,ADT45,60,7,2
100134.jpg,tungro,ADT45,65,9,2
107139.jpg,normal,ADT45,60,8,2
100119.jpg,downy_mildew,Onthanel,70,6,2
108330.jpg,tungro,ADT45,70,9,2
102116.jpg,normal,ADT45,70,8,2
101783.jpg,dead_heart,ADT45,73,5,2
109135.jpg,dead_heart,ADT45,67,5,2
103770.jpg,tungro,ADT45,55,9,2
103325.jpg,bacterial_leaf_streak,Onthanel,50,1,2
101019.jpg,blast,ADT45,50,3,2
109048.jpg,blast,Ponni,47,3,2
107424.jpg,normal,Ponni,60,8,2
103855.jpg,blast,ADT45,77,3,2
107535.jpg,brown_spot,KarnatakaPonni,75,4,2
105387.jpg,brown_spot,ADT45,70,4,2
109586.jpg,blast,ADT45,67,3,2
105236.jpg,bacterial_leaf_blight,ADT45,72,0,2
103129.jpg,blast,KarnatakaPonni,75,3,2
101794.jpg,dead_heart,ADT45,67,5,2
100799.jpg,hispa,Zonal,70,7,2
107826.jpg,dead_heart,ADT45,67,5,2
100873.jpg,blast,KarnatakaPonni,75,3,2
100759.jpg,normal,ADT45,57,8,2
101081.jpg,normal,ADT45,60,8,2
106695.jpg,tungro,ADT45,70,9,2
108314.jpg,tungro,ADT45,45,9,2
101031.jpg,bacterial_panicle_blight,ADT45,67,2,2
109390.jpg,hispa,ADT45,50,7,2
107495.jpg,hispa,ADT45,45,7,2
102797.jpg,downy_mildew,AtchayaPonni,45,6,2
107904.jpg,bacterial_leaf_blight,ADT45,72,0,2
104679.jpg,hispa,AndraPonni,65,7,2
101074.jpg,hispa,ADT45,50,7,2
104715.jpg,hispa,ADT45,55,7,2
105692.jpg,downy_mildew,Ponni,68,6,2
109227.jpg,hispa,ADT45,65,7,2
107502.jpg,tungro,ADT45,60,9,2
109082.jpg,hispa,AtchayaPonni,57,7,2
103550.jpg,blast,KarnatakaPonni,75,3,2
102695.jpg,brown_spot,ADT45,65,4,2
100352.jpg,bacterial_panicle_blight,ADT45,68,2,2
100713.jpg,tungro,ADT45,57,9,2
100428.jpg,normal,Ponni,60,8,2
110142.jpg,normal,ADT45,50,8,2
109544.jpg,hispa,Onthanel,70,7,2
105460.jpg,normal,ADT45,70,8,2
103185.jpg,hispa,AtchayaPonni,65,7,2
104838.jpg,hispa,ADT45,68,7,2
101698.jpg,blast,ADT45,60,3,2
103039.jpg,tungro,ADT45,72,9,2
100553.jpg,bacterial_leaf_streak,ADT45,55,1,2
106054.jpg,bacterial_leaf_streak,Onthanel,50,1,2
101222.jpg,dead_heart,AndraPonni,65,5,2
104236.jpg,tungro,ADT45,45,9,2
100549.jpg,normal,ADT45,65,8,2
101214.jpg,brown_spot,ADT45,50,4,2
100058.jpg,bacterial_panicle_blight,AndraPonni,65,2,2
108785.jpg,blast,Ponni,47,3,2
109611.jpg,dead_heart,ADT45,70,5,2
101163.jpg,hispa,ADT45,50,7,2
106390.jpg,normal,ADT45,60,8,2
108384.jpg,hispa,AtchayaPonni,65,7,2
104218.jpg,normal,Ponni,60,8,2
107555.jpg,dead_heart,ADT45,70,5,2
104490.jpg,normal,ADT45,60,8,2
110222.jpg,dead_heart,Onthanel,50,5,2
101863.jpg,dead_heart,ADT45,67,5,2
100912.jpg,normal,ADT45,70,8,2
103828.jpg,blast,Zonal,70,3,2
110164.jpg,blast,KarnatakaPonni,75,3,2
101737.jpg,dead_heart,ADT45,67,5,2
105110.jpg,tungro,ADT45,70,9,2
101768.jpg,bacterial_leaf_blight,ADT45,72,0,2
108832.jpg,hispa,KarnatakaPonni,50,7,2
104848.jpg,normal,ADT45,70,8,2
105337.jpg,normal,ADT45,50,8,2
107914.jpg,tungro,ADT45,60,9,2
103440.jpg,blast,ADT45,70,3,2
109117.jpg,normal,Ponni,60,8,2
105363.jpg,brown_spot,ADT45,70,4,2
107206.jpg,dead_heart,ADT45,70,5,2
108165.jpg,tungro,ADT45,60,9,2
101549.jpg,dead_heart,ADT45,70,5,2
106315.jpg,normal,ADT45,67,8,2
102220.jpg,downy_mildew,KarnatakaPonni,70,6,2
100808.jpg,normal,ADT45,77,8,2
105492.jpg,normal,ADT45,70,8,2
104721.jpg,dead_heart,ADT45,70,5,2
109735.jpg,dead_heart,IR20,70,5,2
103340.jpg,normal,ADT45,60,8,2
102626.jpg,normal,ADT45,60,8,2
100286.jpg,blast,KarnatakaPonni,75,3,2
106628.jpg,normal,ADT45,60,8,2
101643.jpg,hispa,ADT45,70,7,2
104287.jpg,tungro,ADT45,60,9,2
103056.jpg,bacterial_leaf_blight,ADT45,60,0,2
110212.jpg,downy_mildew,ADT45,60,6,2
107755.jpg,dead_heart,Ponni,80,5,2
109129.jpg,dead_heart,ADT45,70,5,2
103317.jpg,blast,KarnatakaPonni,75,3,2
109973.jpg,bacterial_leaf_streak,ADT45,60,1,2
106928.jpg,blast,ADT45,55,3,2
104601.jpg,blast,ADT45,55,3,2
102598.jpg,normal,ADT45,70,8,2
100919.jpg,normal,ADT45,60,8,2
102902.jpg,bacterial_leaf_blight,ADT45,72,0,2
104532.jpg,bacterial_leaf_blight,Ponni,47,0,2
110131.jpg,normal,ADT45,67,8,2
102975.jpg,normal,ADT45,60,8,2
107953.jpg,blast,AndraPonni,45,3,2
106038.jpg,dead_heart,ADT45,75,5,2
108442.jpg,normal,ADT45,60,8,2
100742.jpg,blast,KarnatakaPonni,75,3,2
110166.jpg,blast,Ponni,55,3,2
107410.jpg,blast,KarnatakaPonni,75,3,2
103089.jpg,tungro,ADT45,70,9,2
101219.jpg,normal,ADT45,70,8,2
106630.jpg,hispa,AtchayaPonni,57,7,2
101636.jpg,brown_spot,ADT45,70,4,2
102870.jpg,dead_heart,AndraPonni,65,5,2
108419.jpg,blast,KarnatakaPonni,75,3,2
110121.jpg,bacterial_panicle_blight,AndraPonni,65,2,2
102404.jpg,dead_heart,Ponni,80,5,2
102444.jpg,normal,ADT45,60,8,2
104535.jpg,bacterial_leaf_blight,ADT45,72,0,2
101380.jpg,blast,ADT45,55,3,2
106971.jpg,dead_heart,ADT45,67,5,2
102887.jpg,normal,ADT45,65,8,2
106534.jpg,hispa,ADT45,45,7,2
109314.jpg,bacterial_panicle_blight,ADT45,67,2,2
106866.jpg,hispa,ADT45,68,7,2
109825.jpg,dead_heart,ADT45,65,5,2
100624.jpg,dead_heart,Onthanel,50,5,2
108362.jpg,normal,Ponni,60,8,2
110119.jpg,hispa,AtchayaPonni,65,7,2
100769.jpg,tungro,ADT45,70,9,2
109050.jpg,normal,ADT45,70,8,2
104602.jpg,normal,ADT45,70,8,2
104465.jpg,bacterial_panicle_blight,ADT45,68,2,2
102605.jpg,normal,ADT45,60,8,2
100541.jpg,bacterial_leaf_blight,ADT45,50,0,2
107177.jpg,bacterial_leaf_blight,ADT45,55,0,2
103549.jpg,blast,KarnatakaPonni,75,3,2
105857.jpg,bacterial_leaf_blight,ADT45,55,0,2
104505.jpg,bacterial_panicle_blight,Ponni,80,2,2
110138.jpg,hispa,ADT45,60,7,2
108361.jpg,normal,Ponni,60,8,2
109976.jpg,hispa,AtchayaPonni,65,7,2
104452.jpg,downy_mildew,ADT45,68,6,2
104470.jpg,dead_heart,Onthanel,50,5,2
108151.jpg,blast,ADT45,70,3,2
106176.jpg,blast,KarnatakaPonni,75,3,2
108315.jpg,hispa,AtchayaPonni,57,7,2
109974.jpg,normal,Ponni,60,8,2
108252.jpg,bacterial_panicle_blight,Ponni,80,2,2
106751.jpg,hispa,ADT45,70,7,2
101682.jpg,downy_mildew,Onthanel,70,6,2
105778.jpg,bacterial_panicle_blight,Ponni,80,2,2
108260.jpg,hispa,ADT45,70,7,2
109293.jpg,blast,KarnatakaPonni,50,3,2
106036.jpg,hispa,AtchayaPonni,65,7,2
101703.jpg,brown_spot,ADT45,70,4,2
110082.jpg,normal,ADT45,60,8,2
107787.jpg,blast,ADT45,70,3,2
109928.jpg,dead_heart,Ponni,80,5,2
100318.jpg,hispa,AtchayaPonni,65,7,2
108297.jpg,downy_mildew,KarnatakaPonni,50,6,2
101759.jpg,tungro,ADT45,60,9,2
100594.jpg,dead_heart,RR,70,5,2
103533.jpg,normal,ADT45,60,8,2
104545.jpg,hispa,KarnatakaPonni,50,7,2
107005.jpg,brown_spot,ADT45,55,4,2
108929.jpg,bacterial_leaf_blight,ADT45,72,0,2
105155.jpg,blast,ADT45,50,3,2
107403.jpg,bacterial_panicle_blight,ADT45,70,2,2
108634.jpg,normal,ADT45,60,8,2
105738.jpg,tungro,ADT45,70,9,2
108660.jpg,dead_heart,AndraPonni,65,5,2
107286.jpg,bacterial_panicle_blight,ADT45,68,2,2
104956.jpg,dead_heart,ADT45,67,5,2
100105.jpg,bacterial_leaf_streak,Zonal,70,1,2
100399.jpg,hispa,Ponni,60,7,2
108550.jpg,hispa,AtchayaPonni,65,7,2
108370.jpg,bacterial_leaf_streak,Zonal,70,1,2
106080.jpg,brown_spot,ADT45,70,4,2
108414.jpg,blast,AndraPonni,45,3,2
109096.jpg,normal,Ponni,60,8,2
107034.jpg,tungro,ADT45,67,9,2
108353.jpg,bacterial_leaf_blight,ADT45,50,0,2
107499.jpg,dead_heart,ADT45,65,5,2
103218.jpg,downy_mildew,KarnatakaPonni,50,6,2
110103.jpg,dead_heart,IR20,70,5,2
105093.jpg,dead_heart,ADT45,70,5,2
107624.jpg,brown_spot,ADT45,45,4,2
101179.jpg,dead_heart,ADT45,67,5,2
108893.jpg,bacterial_panicle_blight,Ponni,80,2,2
100339.jpg,tungro,ADT45,45,9,2
109240.jpg,downy_mildew,KarnatakaPonni,50,6,2
101995.jpg,bacterial_leaf_blight,ADT45,72,0,2
107597.jpg,normal,Ponni,60,8,2
101657.jpg,dead_heart,ADT45,70,5,2
104558.jpg,brown_spot,ADT45,55,4,2
104746.jpg,tungro,ADT45,60,9,2
110097.jpg,dead_heart,ADT45,70,5,2
108123.jpg,dead_heart,IR20,70,5,2
105128.jpg,dead_heart,ADT45,70,5,2
107085.jpg,hispa,ADT45,45,7,2
101975.jpg,downy_mildew,KarnatakaPonni,70,6,2
101484.jpg,brown_spot,ADT45,70,4,2
108455.jpg,blast,ADT45,55,3,2
100275.jpg,brown_spot,ADT45,65,4,2
103711.jpg,hispa,ADT45,70,7,2
102308.jpg,bacterial_panicle_blight,ADT45,70,2,2
107690.jpg,brown_spot,ADT45,72,4,2
104269.jpg,bacterial_panicle_blight,ADT45,68,2,2
100999.jpg,tungro,ADT45,70,9,2
107513.jpg,hispa,AtchayaPonni,57,7,2
104239.jpg,dead_heart,ADT45,75,5,2
103598.jpg,hispa,AtchayaPonni,65,7,2
102816.jpg,blast,Zonal,55,3,2
109829.jpg,normal,ADT45,67,8,2
104959.jpg,hispa,ADT45,50,7,2
106912.jpg,hispa,ADT45,70,7,2
107182.jpg,normal,Ponni,60,8,2
108434.jpg,normal,ADT45,60,8,2
108397.jpg,dead_heart,ADT45,70,5,2
106163.jpg,normal,ADT45,70,8,2
105743.jpg,dead_heart,ADT45,70,5,2
109020.jpg,normal,ADT45,60,8,2
100702.jpg,brown_spot,ADT45,72,4,2
105721.jpg,blast,ADT45,70,3,2
100816.jpg,normal,ADT45,70,8,2
106147.jpg,blast,AndraPonni,45,3,2
103766.jpg,tungro,ADT45,67,9,2
104973.jpg,hispa,AtchayaPonni,57,7,2
104276.jpg,dead_heart,ADT45,67,5,2
108677.jpg,blast,ADT45,70,3,2
101188.jpg,dead_heart,ADT45,75,5,2
102672.jpg,hispa,ADT45,50,7,2
106488.jpg,dead_heart,AndraPonni,65,5,2
101646.jpg,tungro,ADT45,60,9,2
101702.jpg,bacterial_leaf_blight,ADT45,55,0,2
103246.jpg,blast,KarnatakaPonni,75,3,2
104594.jpg,hispa,ADT45,45,7,2
100148.jpg,bacterial_leaf_blight,Ponni,47,0,2
101665.jpg,dead_heart,ADT45,72,5,2
101175.jpg,normal,ADT45,60,8,2
109899.jpg,dead_heart,KarnatakaPonni,75,5,2
108881.jpg,normal,ADT45,65,8,2
100398.jpg,normal,ADT45,60,8,2
106832.jpg,blast,ADT45,68,3,2
104697.jpg,bacterial_leaf_blight,ADT45,68,0,2
105457.jpg,bacterial_leaf_streak,Zonal,70,1,2
102932.jpg,brown_spot,ADT45,55,4,2
103080.jpg,bacterial_panicle_blight,ADT45,70,2,2
103732.jpg,dead_heart,AndraPonni,65,5,2
101879.jpg,brown_spot,ADT45,45,4,2
102924.jpg,normal,ADT45,60,8,2
102413.jpg,dead_heart,Onthanel,50,5,2
100455.jpg,downy_mildew,Zonal,55,6,2
101569.jpg,blast,ADT45,70,3,2
107667.jpg,blast,IR20,50,3,2
106024.jpg,blast,ADT45,70,3,2
109800.jpg,blast,AndraPonni,45,3,2
109676.jpg,hispa,AtchayaPonni,65,7,2
101228.jpg,downy_mildew,KarnatakaPonni,50,6,2
109603.jpg,blast,ADT45,50,3,2
110335.jpg,normal,ADT45,60,8,2
103216.jpg,hispa,ADT45,70,7,2
109444.jpg,normal,Ponni,60,8,2
101792.jpg,dead_heart,Onthanel,70,5,2
102500.jpg,hispa,Onthanel,70,7,2
103497.jpg,tungro,AtchayaPonni,57,9,2
105459.jpg,normal,Ponni,60,8,2
105606.jpg,normal,ADT45,60,8,2
101294.jpg,blast,ADT45,70,3,2
104888.jpg,brown_spot,ADT45,55,4,2
100194.jpg,hispa,ADT45,50,7,2
104587.jpg,blast,KarnatakaPonni,75,3,2
102919.jpg,blast,AndraPonni,45,3,2
101390.jpg,tungro,ADT45,60,9,2
100752.jpg,dead_heart,ADT45,70,5,2
102684.jpg,tungro,ADT45,72,9,2
109208.jpg,brown_spot,ADT45,65,4,2
105429.jpg,bacterial_leaf_blight,ADT45,55,0,2
103813.jpg,hispa,AtchayaPonni,57,7,2
109069.jpg,tungro,ADT45,60,9,2
109265.jpg,downy_mildew,KarnatakaPonni,50,6,2
108841.jpg,normal,ADT45,60,8,2
102991.jpg,tungro,ADT45,60,9,2
100730.jpg,brown_spot,ADT45,70,4,2
105221.jpg,bacterial_leaf_streak,KarnatakaPonni,50,1,2
109189.jpg,blast,AtchayaPonni,50,3,2
109984.jpg,normal,ADT45,50,8,2
103371.jpg,hispa,AndraPonni,65,7,2
106625.jpg,normal,Ponni,60,8,2
106605.jpg,tungro,ADT45,70,9,2
100137.jpg,blast,KarnatakaPonni,75,3,2
107483.jpg,dead_heart,ADT45,67,5,2
103324.jpg,hispa,ADT45,70,7,2
101376.jpg,brown_spot,ADT45,70,4,2
101727.jpg,hispa,Ponni,60,7,2
102336.jpg,bacterial_leaf_streak,Zonal,70,1,2
100834.jpg,tungro,Ponni,45,9,2
103368.jpg,bacterial_panicle_blight,ADT45,70,2,2
107305.jpg,bacterial_leaf_streak,Zonal,70,1,2
109377.jpg,normal,ADT45,60,8,2
108075.jpg,blast,ADT45,60,3,2
103396.jpg,tungro,ADT45,60,9,2
103866.jpg,dead_heart,AndraPonni,65,5,2
103641.jpg,hispa,ADT45,68,7,2
104179.jpg,tungro,ADT45,55,9,2
107850.jpg,dead_heart,AndraPonni,65,5,2
102948.jpg,normal,ADT45,60,8,2
100644.jpg,dead_heart,ADT45,67,5,2
107507.jpg,normal,Ponni,55,8,2
100031.jpg,downy_mildew,ADT45,60,6,2
107583.jpg,blast,ADT45,45,3,2
105136.jpg,blast,ADT45,45,3,2
105220.jpg,blast,ADT45,70,3,2
104346.jpg,normal,ADT45,57,8,2
108118.jpg,downy_mildew,KarnatakaPonni,50,6,2
103386.jpg,hispa,ADT45,55,7,2
107291.jpg,normal,ADT45,70,8,2
103670.jpg,brown_spot,ADT45,65,4,2
102127.jpg,bacterial_leaf_blight,ADT45,72,0,2
107377.jpg,downy_mildew,ADT45,66,6,2
107653.jpg,brown_spot,ADT45,45,4,2
109641.jpg,brown_spot,ADT45,55,4,2
101037.jpg,tungro,ADT45,72,9,2
108363.jpg,normal,Ponni,60,8,2
102571.jpg,blast,ADT45,70,3,2
110243.jpg,blast,ADT45,70,3,2
104043.jpg,blast,KarnatakaPonni,75,3,2
108765.jpg,bacterial_leaf_blight,Ponni,47,0,2
100151.jpg,blast,Ponni,47,3,2
109203.jpg,dead_heart,KarnatakaPonni,75,5,2
104350.jpg,brown_spot,ADT45,72,4,2
107104.jpg,bacterial_leaf_blight,KarnatakaPonni,50,0,2
108990.jpg,tungro,ADT45,60,9,2
105256.jpg,bacterial_leaf_streak,Onthanel,50,1,2
105609.jpg,brown_spot,ADT45,68,4,2
107138.jpg,hispa,ADT45,60,7,2
102453.jpg,blast,Surya,45,3,2
101598.jpg,hispa,ADT45,70,7,2
102122.jpg,tungro,ADT45,60,9,2
105118.jpg,bacterial_panicle_blight,ADT45,70,2,2
102328.jpg,dead_heart,ADT45,70,5,2
104651.jpg,blast,KarnatakaPonni,75,3,2
105496.jpg,normal,ADT45,60,8,2
106618.jpg,normal,ADT45,70,8,2
106111.jpg,brown_spot,KarnatakaPonni,75,4,2
101543.jpg,bacterial_panicle_blight,ADT45,70,2,2
100472.jpg,blast,ADT45,70,3,2
102770.jpg,tungro,ADT45,72,9,2
100277.jpg,blast,KarnatakaPonni,75,3,2
102287.jpg,normal,ADT45,50,8,2
108298.jpg,hispa,ADT45,70,7,2
109163.jpg,tungro,AtchayaPonni,50,9,2
103063.jpg,dead_heart,ADT45,70,5,2
104461.jpg,bacterial_leaf_streak,Zonal,70,1,2
108710.jpg,dead_heart,ADT45,80,5,2
101878.jpg,blast,KarnatakaPonni,75,3,2
110381.jpg,tungro,Zonal,55,9,2
105645.jpg,dead_heart,Onthanel,50,5,2
102735.jpg,dead_heart,ADT45,80,5,2
104600.jpg,normal,ADT45,50,8,2
107226.jpg,bacterial_leaf_streak,Zonal,70,1,2
103917.jpg,hispa,ADT45,70,7,2
107572.jpg,normal,ADT45,60,8,2
109744.jpg,blast,ADT45,70,3,2
105325.jpg,blast,KarnatakaPonni,75,3,2
100252.jpg,hispa,ADT45,65,7,2
102502.jpg,tungro,ADT45,60,9,2
106862.jpg,hispa,ADT45,70,7,2
109151.jpg,normal,ADT45,65,8,2
104309.jpg,blast,KarnatakaPonni,75,3,2
100190.jpg,bacterial_panicle_blight,ADT45,75,2,2
104081.jpg,hispa,AtchayaPonni,65,7,2
103377.jpg,dead_heart,ADT45,70,5,2
107977.jpg,normal,ADT45,70,8,2
109507.jpg,blast,AndraPonni,45,3,2
109367.jpg,dead_heart,ADT45,70,5,2
101953.jpg,tungro,ADT45,45,9,2
104795.jpg,hispa,Onthanel,70,7,2
101418.jpg,normal,ADT45,60,8,2
104265.jpg,normal,ADT45,60,8,2
101050.jpg,downy_mildew,AtchayaPonni,45,6,2
110076.jpg,hispa,Onthanel,70,7,2
105267.jpg,bacterial_panicle_blight,ADT45,70,2,2
101358.jpg,tungro,ADT45,60,9,2
104268.jpg,hispa,AtchayaPonni,65,7,2
106583.jpg,hispa,AtchayaPonni,65,7,2
109904.jpg,dead_heart,ADT45,72,5,2
104927.jpg,normal,ADT45,50,8,2
109793.jpg,blast,ADT45,60,3,2
105752.jpg,tungro,ADT45,60,9,2
110370.jpg,blast,ADT45,55,3,2
105967.jpg,tungro,ADT45,67,9,2
106478.jpg,downy_mildew,Onthanel,70,6,2
101001.jpg,bacterial_leaf_streak,Zonal,70,1,2
110248.jpg,normal,Ponni,60,8,2
110257.jpg,brown_spot,ADT45,70,4,2
101048.jpg,normal,ADT45,60,8,2
103425.jpg,brown_spot,ADT45,55,4,2
100061.jpg,hispa,ADT45,68,7,2
101094.jpg,normal,ADT45,60,8,2
100036.jpg,dead_heart,ADT45,70,5,2
103540.jpg,downy_mildew,ADT45,70,6,2
101686.jpg,blast,Ponni,47,3,2
110049.jpg,tungro,ADT45,60,9,2
100935.jpg,blast,ADT45,50,3,2
105803.jpg,blast,KarnatakaPonni,75,3,2
101488.jpg,hispa,ADT45,45,7,2
